,perplexity,prediction,percentage,entropy_rate,rates
68,60.88,Human,2.46,0.6122326123613259,"[0.0, 0.0, 0.7726604690596229, 0.674075343440551, 0.768189619884001, 0.7743680201409251, 0.0, 0.6515209353661777, 0.734480427221458, 0.0, 0.7703462675950149, 0.7730898459737487, 0.7061195966704243, 0.7985688882056431, 0.6260607823066218, 0.7827981169539263, 0.6600703488073162, 0.0, 0.0, 0.769362204670926, 0.7912891308964554, 0.8128011900016093, 0.8690795008807569, 0.8307232265817536, 0.0, 0.0, 0.7993038036355476, 0.7701193515257722, 0.6674774656420658, 0.7752454403868136, 0.7335959100226291, 0.6764026486170941, 0.7568825860407884, 0.7056589681752532, 0.7922896894035071, 0.9188563825326154, 0.7969001694636088, 0.6893624773898367, 0.8634838222588639, 0.7575882903808547, 0.8327661866821745]"
70,47.82,Human,0.98,0.84937504292371,"[0.7977561765847166, 0.9747850761509029, 0.962262992250841, 0.8417668715497466, 0.836738461873459, 0.742555843343111, 0.8812344156240657, 0.8336393276746458, 0.9052422385001382, 0.8821588264027636, 0.8045177512249276, 0.8466415949045593, 0.8229696242130112, 0.8322402100026803, 0.9051577097146627, 0.7735297419901825, 0.742080846150907, 0.8193118800503241, 0.90868471252583, 0.7616657610162997, 0.8220874005461144, 0.8668753440834868, 0.8550201484260876, 0.8346543674810931, 0.9201005069769269, 0.8081063132759874, 0.8827052060032944, 0.8128283790479981, 0.9536067991163432, 0.9765696659891007, 0.9009214457380232, 0.7945578985044734, 0.8732574974983094, 0.8251102009631027, 0.8518328771147874, 0.9379266731398285, 0.7918793386814443, 0.8673408238902957, 0.7905244537348026, 0.7981419295507052, 0.7853894283621329]"
71,58.51,Human,46.57,0.6903179305015715,"[0.8240839715453203, 0.0, 0.7223661526968336, 0.8383685185135634, 0.9369372104760066, 0.0, 0.9075097865165999, 0.825581317680623, 0.832955761062696, 0.877733502536636, 0.0, 0.8282593366741303, 0.8297235769877219, 0.0, 0.8450978626245026, 0.8316512646098775, 0.0, 0.0, 0.826084813543574, 0.8367591866775015, 0.8222495143926175, 0.0, 0.8729932371745641, 0.8342458286412521, 0.9622574747944505, 0.9478445507161376, 0.8281431865059196, 0.0, 0.9958330717150484, 0.8214531302352984, 0.7977427280558327, 0.9443726882700055, 0.8687910326319426, 0.8334154559695596, 0.8760748726033312, 0.8254882585949731, 0.8322121692191496, 0.8452319880192057, 0.8229909631278274, 0.8757985203777477, 0.9327842173739812]"
72,50.95,Human,7.37,0.7512833333801057,"[0.7448709394078431, 0.7543310409774442, 0.780463511327861, 0.7297042016505247, 0.6902539466536132, 0.7432685973022323, 0.7426466667873858, 0.7437325444026344, 0.8211716876886073, 0.761784394758366, 0.7378396479336525, 0.7252168189268385, 0.8055059169767022, 0.7592046018216089, 0.7520371972119607, 0.7555814574921613, 0.7079491584214345, 0.7307219489302915, 0.8210510974780472, 0.7060968326827, 0.7353574552115361, 0.7368586830670244, 0.7264498427472513, 0.7303211038236702, 0.7376409466216718, 0.764844805285851, 0.7663359803504888, 0.7236439360993296, 0.7483794587076636, 0.8364474903731921, 0.7570244765615219, 0.7395296241488452, 0.825983028798276, 0.7069608005249712, 0.7795683673398219, 0.7436846016896849, 0.7051075346753932, 0.8076725804747098, 0.7173872391526512, 0.7188575177674469, 0.7811289863314274]"
73,49.95,Human,4.14,0.5307407739838642,"[0.0, 0.0, 0.6049001587524506, 0.7668411118142271, 0.0, 0.7274413735145079, 0.0, 1.032552530157506, 0.6864582251525881, 0.7487083356637693, 1.0877512211115778, 0.7700731633471682, 0.8156457660008962, 0.0, 0.0, 0.0, 0.9838126438515512, 0.0, 0.0, 0.7647162323781412, 0.0, 0.0, 0.0, 1.0636799915776805, 0.0, 0.0, 0.0, 0.7165238294434992, 0.7698514938188663, 0.74319729489646, 1.1234162846686053, 0.7268442035203994, 0.8881316198585487, 0.8691714599199971, 1.0871919541920039, 0.6767499194199672, 0.7479315468199957, 1.0061244370907085, 0.8724119395711809, 0.7658322649250069, 0.7144127318711284]"
74,65.87,Human,10.16,0.4492825816666949,"[0.8225955753988012, 0.0, 0.8183875253216306, 0.0, 0.0, 0.0, 0.6648661698347025, 0.0, 0.0, 0.8845194071824888, 0.7537633437934907, 0.0, 0.7916083512381239, 0.7055249595518864, 0.0, 0.8705595907137135, 0.0, 0.7269016518120375, 0.891658301360709, 0.0, 0.8171752674791175, 0.0, 0.0, 0.8809069756646848, 0.0, 0.0, 0.0, 0.0, 0.7929240063802593, 0.7679340844293759, 0.7894699438864559, 0.7322875877550354, 0.6829319837317163, 0.0, 0.8348540557217808, 0.8137889617289013, 0.8536731339429205, 0.0, 0.9270451036758766, 0.7171427177761203, 0.8800671499546578]"
76,42.82,Human,0.0,0.310126988131826,"[0.0, 0.8111459513625591, 0.0, 0.0, 0.0, 0.7607784470995588, 0.0, 0.0, 0.8440517904924804, 0.7059276386144777, 0.7842944379454714, 0.7166149529444243, 0.708114106870771, 0.0, 0.0, 0.8090361336301811, 0.0, 0.0, 0.8004324723340849, 0.0, 0.7830615614481055, 0.7684345186177696, 0.6894996867720432, 0.0, 0.0, 0.959937224248625, 0.5797773706310202, 0.0, 0.0, 0.0, 0.5513287580687527, 0.0, 0.0, 0.6907236152498801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.752047847074661, 0.0]"
77,54.09,Human,0.0,0.8603642692070204,"[0.9936309818322899, 0.8317584547417308, 0.7689976998582231, 0.7815122247924793, 1.093595134084264, 0.9001642291649098, 0.757312278933378, 0.8065174547487217, 0.7953687791160112, 0.7504405011570358, 0.7350986132908185, 0.7304858799657826, 0.8212270972687016, 0.7642085047725596, 0.7466043404304747, 0.792282346477117, 0.7636181210739847, 1.0929547363287422, 0.7802546333094683, 0.7537792861075164, 1.117456743150181, 0.8535102038235471, 0.8156596856296097, 0.7678717593685944, 0.8458787884791537, 0.7497862103318589, 1.0327349423638206, 0.7911970366205634, 1.0758474507421227, 0.8975750382970091, 0.7324051784144424, 0.9313197197980403, 0.8182407439279277, 1.0256002762916259, 1.1151220217981186, 0.8819896500451191, 0.7911650414997207, 1.1025824605466557, 0.7648192011477518, 0.9734429048095806, 0.7309186829481786]"
78,35.72,Human,6.57,0.7569895613278422,"[0.7005410061172782, 0.7434613101315772, 0.7175343464651243, 0.6445564874815739, 0.7216552924998588, 0.8817152378158826, 0.7698293550339177, 0.9273443202437254, 0.7287046190739784, 0.6456785359698144, 0.7917517490916993, 0.5898888375522602, 0.6006086158315301, 0.8614081685446309, 0.5141054894972275, 0.7381949186877084, 0.8998439663067609, 0.45199170582025144, 0.9299252332961644, 0.6341523966943429, 0.6444078692091805, 0.8752242597360871, 0.6307828866904267, 0.1720369484901789, 0.9654644547686337, 0.8465264576577112, 0.888221864719382, 0.6065634526078401, 0.6573252546180749, 0.8193191686768094, 0.8222640592904945, 0.9421571349329034, 0.8471584382791704, 0.7283932546340423, 0.9493723461802611, 0.7978750433425698, 0.8288701632794749, 0.8494617386658392, 0.923905190126975, 0.8597308879924123, 0.8886195483877571]"
81,37.58,Human,20.6,0.7327237440789004,"[0.6311957997635813, 0.8364024474643702, 0.6809821957209533, 0.7242807079647122, 0.6865226476472831, 0.8537131303257719, 0.0, 0.0, 0.7498935323410346, 0.8761787806652274, 0.8406609180922537, 0.7438275388773846, 0.8338930442280292, 0.9111374459658205, 0.7700416187639548, 0.0, 0.7378102508942804, 0.808426443169442, 0.792170316788404, 0.732381315812974, 0.9230336030290436, 0.7096634483821311, 0.7377777875007674, 0.7338831861099144, 0.8413579953233967, 0.8828569315979362, 0.7090444717060851, 0.757919518637875, 0.9203304778511032, 0.8295737937027464, 0.7338468008064567, 0.813647046589031, 0.7889723880201466, 0.8280567192904319, 0.6972052207332259, 0.8241617598549039, 0.8865510369233983, 0.811352892299433, 0.8778645923403523, 0.6675584449064862, 0.8574972571445787]"
82,46.16,Human,0.0,0.8199044878232133,"[0.7963996761224801, 1.034306161878876, 0.801822500602772, 1.0475604008147372, 0.17925604678932758, 0.7870471943206914, 1.0203677750195574, 0.9614729421176794, 0.913261193622534, 0.8318010792954246, 0.7948405804853304, 0.8267815889330877, 0.7600730369895685, 0.8054869800241222, 0.8321167834809143, 0.8243282007934035, 0.802418689450069, 0.8412176423276444, 0.9866166189572824, 0.0, 0.9253423077350492, 0.8543628956613322, 0.6837608069933552, 0.7961597958071147, 0.7713087106873805, 0.8154081924443217, 0.7999241981037561, 0.7933949841700899, 1.027776962471537, 0.8010543404726317, 0.811624991335996, 1.0397163098879982, 0.8887242440933935, 0.8126873844789082, 0.7970680941353881, 0.7745679322590726, 0.8556169845386135, 0.7847019320622459, 0.9710130125031331, 0.921340171674574, 0.8433546572103537]"
83,36.63,Human,0.8,0.8089658198023747,"[0.9655557887480771, 0.9147985299119707, 0.9105037119483294, 0.7683901880379572, 0.7512118107020352, 0.7294899417747466, 0.7461598107342969, 0.7511384824464579, 0.7772465742206713, 0.7706368561136577, 0.9802685509046343, 0.7466828223346356, 0.7502458013397338, 0.8060654856857133, 0.7783341598053718, 0.80260589372783, 0.7770494105767803, 0.7800922295855862, 0.906221086672079, 0.8260122450936985, 0.8748009939429632, 0.785778703635607, 0.771623747532583, 0.7519449809967583, 0.7725319387820413, 0.778233467703787, 0.7938867557265067, 0.8536521100816066, 0.7308386448617251, 0.9535278065449871, 0.7516220396821159, 0.8662220644553444, 0.7767989529574028, 0.8223556005122283, 0.7862064628092051, 0.9108763808824742, 0.7979740029760158, 0.7103324662260116, 0.7902441535044733, 0.8741674223168744, 0.7752705354023891]"
84,47.01,Human,26.56,0.6663074940809559,"[0.7880497080562014, 0.0, 0.9195893629487831, 0.0, 1.0026243205434455, 0.9855595934794271, 0.7673085779731939, 0.0, 0.6885971787518139, 0.7499126314962054, 0.7390319334916478, 0.0, 0.7637186210702311, 0.7397921344917926, 0.0, 0.9833960750585444, 0.0, 0.6914145742378435, 0.7352379342652287, 0.648867934627653, 0.0, 0.7986590782334714, 0.6620295229646779, 0.7406248069114594, 0.7682302934155203, 0.7450950073079525, 0.9272620549357197, 0.9326777421910961, 0.7868497588585134, 0.9935129728545858, 0.8140903811096166, 0.960376194040484, 0.6805755479540503, 0.7070941419828531, 0.9852306476507737, 0.6961795193432937, 0.6485279539620938, 0.6734184735658285, 0.7522541268964223, 0.9554995796621745, 0.887318872986597]"
85,57.9,Human,7.92,0.6608044135520851,"[0.7824321601162372, 0.815930996151706, 0.649542362011158, 0.6324790911638415, 0.6206540327479535, 0.6639737511095974, 0.8358183463262754, 0.0, 0.8697132769056957, 0.0, 0.7100702247976386, 0.7203127381815941, 0.8089729187077673, 0.0, 0.6900334595692804, 0.6508917259847065, 0.679927138891564, 0.8046771299398287, 0.6744514172600559, 0.7316742116597987, 0.6686964388449542, 0.0, 0.681006483172028, 0.0, 0.6856218923758788, 0.9196268310481758, 0.9159732121082126, 0.6856218923758788, 0.8272186786574355, 0.8437015866257752, 0.6343163367361991, 0.7082634261843579, 0.8249512398833834, 0.648186100933924, 0.7958324785784766, 0.6831126128016569, 0.7907111777741632, 0.910301024626958, 0.7372855855848467, 0.8657556331298261, 0.9252433426686609]"
86,55.52,Human,1.26,0.7166371523370637,"[0.7146751447681114, 0.6059401643738642, 0.8930168595587965, 0.7774988883278968, 0.7953362599858416, 0.0, 0.790790780800278, 0.9850639492768355, 0.7306378356421738, 0.8798362479234091, 0.9113798830878584, 0.7805882029262452, 0.7372232762680252, 0.7513455977490604, 0.6144994107152443, 0.7949254134157145, 0.6996617750355705, 0.7227700938783204, 0.7724551040993624, 0.7846150540313881, 0.6197378238420854, 0.0, 0.7361179739049551, 0.7475616358510081, 0.6482895262983611, 0.7306072915749189, 0.0, 0.6912349335336658, 0.9680546850378651, 0.8249178838793825, 0.7702784069631458, 0.8208799273684995, 0.9631793082884279, 0.704676644129858, 0.7542462210518788, 0.7570880866276982, 0.9218831905977751, 0.7461766210518443, 0.762317559188085, 0.7246439047156581, 0.7479716800505097]"
90,36.74,Human,6.98,0.5129820240671238,"[0.6186994335090347, 0.7958669210710846, 0.8153929941645183, 0.0, 0.0, 0.7501083171312259, 0.8195555531313399, 0.7265809737394109, 0.0, 0.0, 0.0, 0.7932252908303122, 0.0, 0.0, 0.0, 0.7266209323889883, 0.7796806171750074, 0.7132866376102835, 0.6904852871137885, 0.0, 0.0, 0.7350725286716742, 0.0, 0.7087791162329832, 0.7086008832681401, 0.0, 0.7432829795131786, 0.0, 0.862408854974499, 0.8261300623891092, 0.7556572691749646, 0.7006427955577307, 0.7375591143455906, 0.8013784902030003, 0.7923864286961874, 0.7323365912191626, 0.738634432359303, 0.7432459202503054, 0.7819300733174899, 0.7160400807932921, 0.718674407920474]"
91,39.3,Human,1.91,0.25534479955766515,"[0.6683068063031742, 0.0, 0.0, 0.7147366466569823, 0.0, 0.0, 0.6892848353915999, 0.0, 0.0, 0.0, 0.0, 0.4688665212223437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.583817655407157, 0.0, 0.706749928668184, 0.0, 0.5512786529385055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7117573677714326, 0.7146509230581249, 0.0, 0.0, 0.6959955107788024, 0.7194226994549346, 0.6209075878922911, 0.6507147470252642, 0.0, 0.6065529572023592, 0.0, 0.6632744109783324, 0.0, 0.7028195311147832]"
92,48.26,Human,12.68,0.5405320484780205,"[0.0, 0.7036814938818136, 0.6697326458884595, 0.7298944680346996, 0.8516815164273126, 0.8656334912490925, 0.7064355318645282, 0.0, 0.0, 0.7701256711302631, 0.7330104938234941, 0.0, 0.0, 0.6993446108401025, 0.7884852801069018, 0.0, 0.7463809290127813, 0.7513867255454622, 0.0, 0.0, 0.0, 0.9125035171035191, 0.0, 0.0, 0.7042554211015994, 0.0, 0.8183243415094149, 0.7730898459737487, 0.7462584547456459, 0.7778298079148616, 0.7810309316801733, 0.8318830606986353, 0.7096008782076791, 0.6594866312587909, 0.865315161953725, 0.7562951880414102, 0.7646513355673481, 0.7376901619529482, 0.8671969390129661, 0.7898867344617208, 0.6507227186097513]"
93,43.4,Human,0.0,0.24323816358592956,"[0.6148657611290601, 0.0, 0.0, 0.7282897882723265, 0.7648247566460391, 0.7032914112719278, 0.0, 0.0, 0.75680870801168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7297686237607965, 0.0, 0.7653520269229682, 0.5324857091179923, 0.0, 0.0, 0.0, 0.7300386981195379, 0.0, 0.0, 0.7515325801960356, 0.0, 0.0, 0.7437589288665856, 0.0, 0.0, 0.0, 0.0, 0.7277494753656586, 0.0, 0.0, 0.0, 0.7478464076368845, 0.0, 0.6761518317056191, 0.0]"
94,43.43,Human,21.37,0.688806569550346,"[0.8231639878646132, 0.7832673510468, 0.7074518237832855, 0.7597259069824698, 0.0, 0.6965899603058466, 0.8845246313622519, 0.9466816294343847, 0.8265932971794315, 0.9295857117295916, 0.7637137923563236, 0.8237399589313879, 0.7940854145099225, 0.8310644633886188, 0.7987543134404208, 0.7999371076582443, 0.0, 0.0, 0.915446031816891, 0.0, 0.0, 0.7254885169443938, 0.7389389090718917, 0.8041631144163797, 0.801882064972007, 0.7999201169585813, 0.0, 0.7966685782804287, 0.7468806649884498, 0.7577632609083638, 0.7087708856467551, 0.9114969455501122, 0.7610875206469736, 0.7770432597985936, 0.9488953471489026, 0.9184346081431667, 0.7357177813846311, 0.7206168816554059, 0.884694848936673, 0.8484002556929191, 0.7698804086290815]"
95,27.51,Human,5.76,0.4768909534265482,"[0.0, 0.0, 0.0, 0.0, 0.748807528388536, 0.0, 0.9599276852780374, 0.7504978209566543, 0.0, 0.6931152351758362, 0.0, 0.8020098416833362, 0.9412087558329617, 0.0, 0.0, 0.7981880101477362, 0.8654277931540905, 0.0, 0.7767604751085782, 0.0, 0.8669244656095125, 0.0, 0.7779678509507472, 0.0, 0.8172767652376276, 0.754115664253226, 0.0, 0.0, 0.7868366221022287, 0.7936155176415447, 0.7475406451702713, 0.8951192588225733, 0.9520800278651552, 0.0, 0.757548795711313, 0.0, 0.812093450792964, 0.7611388622192107, 0.7802650771354928, 0.9371857532256819, 0.7768771880251623]"
96,54.12,Human,3.6,0.7514287981850903,"[0.7138172140344372, 0.7650286623905906, 0.7331910677372918, 0.7410438131905306, 0.0, 0.7306828955322242, 0.8574169469105779, 0.7221335250543665, 0.0, 0.7118139403326016, 0.6966949431773586, 0.6916226730761337, 0.7772197992894957, 0.7562997877866469, 0.7313783028519676, 0.7404806895247836, 0.7285941960612061, 0.934433364246029, 0.7775720215317851, 0.7403410596030997, 0.9768748567886797, 0.773270782994914, 0.8044935792915967, 0.7784003896070589, 0.7828011767804554, 0.9190891131489004, 0.9252341166657101, 0.7234684540486984, 0.7221633148396452, 0.8115582674883328, 0.8763156389880703, 0.7044727189094411, 0.7646006322279112, 0.7241376860782852, 0.869402793573602, 0.7105881220523887, 0.7362900667791648, 0.8648788301773178, 0.9291747761235023, 0.9181877960095536, 0.9434127106843501]"
97,49.15,Human,3.14,0.7077110225481006,"[0.7128126936232883, 0.6971211325604971, 0.8186493009449348, 0.6480142654436455, 0.7054527511010041, 0.7045344073852953, 0.6800120930344312, 0.7103403448676334, 0.7422480716944718, 0.7817824625619015, 0.6763446788130829, 0.6714396120974817, 0.7002509451938802, 0.6877362972164858, 0.7982986283522917, 0.7379596120671508, 0.7506028437275016, 0.7134255581410517, 0.6832941292462352, 0.6787019708635228, 0.6886864468937639, 0.7012611709271005, 0.6992899108885776, 0.709898277963047, 0.6480142654436455, 0.7209544447911571, 0.7600729330405293, 0.7026376341949611, 0.6576196074519616, 0.7001018000289156, 0.6987215102752973, 0.6751866057713176, 0.648609128146666, 0.7580338947639175, 0.7115905944664972, 0.7267757490517526, 0.7291345525190623, 0.6844522322257814, 0.6587216793588723, 0.705178514836632, 0.7321891724968779]"
98,49.35,Human,7.32,0.7437794254824716,"[0.622860061118975, 0.8657155776445262, 0.6969592204612086, 0.0, 0.6508486496314699, 0.7491943924237303, 0.9090196691174979, 0.7546302178886984, 0.6715612148593224, 0.6425741041000971, 0.7308884503526986, 0.8716178627498555, 0.7871115968498277, 0.8434626122884816, 0.699886824099292, 0.697668126172625, 0.5519194063959549, 0.804286261279824, 0.9269655967781698, 0.6747744754238977, 0.7690414829705652, 0.7281335893472763, 0.6985223717380209, 0.8790110599739026, 0.6284614882679544, 0.7100867928406065, 0.7110655345062308, 0.7316962674201869, 0.9192790170122739, 0.8983153066540294, 0.7574830934447201, 0.8721265549145472, 0.7619551077229774, 0.7813499220517186, 0.8564684508596864, 0.7551247274432205, 0.7454092200701987, 0.7578637672177599, 0.9032026408944706, 0.7970567254243358, 0.6813590043705029]"
100,46.49,Human,47.45,0.6627717031381446,"[0.7333534238798985, 0.43406739672723393, 0.5094722899626573, 0.7401418987824263, 0.7380911085643886, 0.6143582227833724, 0.7697034687245843, 0.5383086671756834, 0.5950170649434459, 0.5823860332813415, 0.6571806965252732, 0.6364727936192581, 0.6964486230063082, 0.5450996643946222, 0.7727283630337636, 0.6195517989835178, 0.6821978179949775, 0.5443654439301499, 0.7386934498895262, 0.5637205546193791, 0.6959521134756588, 0.48422214115644124, 0.6838062544895018, 0.6495989378909389, 0.8478511987005882, 0.6514341157405674, 0.5939671064572505, 0.6037272211251852, 0.6831391122625674, 0.6262153508622768, 0.7533818834675511, 0.7922592163324417, 0.732676328164722, 0.7573218737212183, 0.8320860540638205, 0.6759054307505349, 0.6531176174072173, 0.724778110025359, 0.7219305120562567, 0.7364141000189026, 0.5624963696731166]"
102,39.67,Human,3.55,0.5586117927804286,"[0.0, 0.7627812045841142, 0.8776528725052019, 0.7789913815386488, 0.0, 0.7854752985758298, 0.70394727127201, 0.8877873493179188, 0.746552023496638, 0.7459698310435767, 0.0, 0.0, 0.0, 0.7456025876834995, 0.0, 0.0, 0.0, 0.7911334665790202, 0.0, 0.8961027963262558, 0.8077350532846685, 0.0, 0.7561620104168136, 0.7652374507762847, 0.0, 0.0, 0.7348925019522424, 0.8268892894830754, 0.8948161350859113, 0.7375734404416693, 0.8614517215991953, 0.7419479956879085, 0.8137355495417068, 0.8772189210277381, 0.7258949487477953, 0.8497791066406625, 0.7530778289660257, 0.7412366818430821, 0.7444813625207264, 0.7483534638107494, 0.8006039592486105]"
